엔티티변경구분코드,주제영역명,Owner,엔티티명,테이블명,엔티티설명,속성변경구분코드,속성명,컬럼명,PK순서,속성설명,기본값,NNULL구분코드,인포타입,DataType,자릿수,소숫점자릿수
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,GAN 아이디,GAN_ID,,GAN 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,알람 타입,ALARMTYPE,,알람 타입,,NNULL,,NUMBER,2,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,고장원인,PROBABLECAUSE,,고장원인,,NNULL,,VARCHAR2,80,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,심각도,SEVERITY,,심각도,,NNULL,,NUMBER,1,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,제조사  아이디,VENDOR_ID,,제조사  아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,지역 아이디,LAREA_ID,,지역 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,SUB_국사 아이디,SUB_MTSO_ID,,SUB_국사 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,장비타입,EQUIPTYPE,,장비타입,,NN,,NUMBER,2,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,교환기명,MSC_NAME,,교환기명,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,기지국명,BTS_NAME,,BTS명,,NNULL,,VARCHAR2,80,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,SUB_시스템,SUB_SYSTEM,,SUB_시스템,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,카드,CARD,,카드,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,루트,ROUTE,,루트,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,DS1경로,DS1PATH,,DS1경로,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,STM경로,STMPATH,,STM경로,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,SOFTWARE,SOFTWARE,,SOFTWARE,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,FDN,FDN,,FDN,,NN,,VARCHAR2,200,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,알람 상태,ALARMSTATE,,알람 상태,,NNULL,,NUMBER,10,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,업데이트 시간,UPDATETIME,,업데이트 시간,,NNULL,,DATE,7,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,업데이트 갯수,UPDATECOUNT,,업데이트 갯수,,NNULL,,NUMBER,9,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,생성여부,ISCREATED,,생성여부,0,NNULL,,NUMBER,1,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,생성자명,CREATORNAME,,생성자명,,NNULL,,VARCHAR2,80,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,고장시간,TIMETOREPAIR,,고장시간,,NNULL,,NUMBER,9,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,가중치(초),WEIGHTED_DURATION,,가중치(초),,NNULL,,NUMBER,9,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,가중치율,WEIGHT_RATE,,가중치율,,NNULL,,NUMBER,6,3
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,기준 기지국 COMPL_CALL,STD_BTS_COMPL_CALL,,기준 BTS_COMPL_CALL,,NNULL,,NUMBER,6,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,기준 지역_COMPL_CALL,STD_REGION_COMPL_CALL,,기준 지역_COMPL_CALL,,NNULL,,NUMBER,6,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,MEND_코드,MEND_CODE,,MEND_코드,,NNULL,,VARCHAR2,10,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,원인 주석,REASON_DESC,,원인 주석,,NNULL,,VARCHAR2,50,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,플래그,MEND_FLAG,,플래그,0,NNULL,,VARCHAR2,6,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,MEND_회사 ,MEND_COMPANY,,MEND_회사 ,,NNULL,,VARCHAR2,12,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,주석,MEND_DESC,,주석,,NNULL,,VARCHAR2,80,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,동의여부,MEND_AGREE,,동의여부,0,NNULL,,VARCHAR2,4,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,DEL 플래그,DEL_FLAG,,DEL 플래그,0,NNULL,,NUMBER,1,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,업데이트 플래그,UPDATE_FLAG,,업데이트 플래그,0,NNULL,,NUMBER,1,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,MA회사  아이디,MACOMPANY_ID,,MA회사  아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,팀 아이디,MATEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,파트아이디,MAPART_ID,,파트아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,팀 아이디,TEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,국사 아이디,MTSO_ID,,국사 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,기지국 플래그,BTS_FLAG,,기지국 플래그,,NNULL,,CHAR,1,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,PROC 율,PROC_RATE,,PROC 율,,NNULL,,NUMBER,5,2
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,MTSO_AGREE,MTSO_AGREE,,MTSO_AGREE,,NNULL,,CHAR,1,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,입력자,INSERTER,,입력자,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,종류 플래그,KIND_FLAG,,종류 플래그,,NNULL,,VARCHAR2,15,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,종류,KIND,,종류,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,종류_01,KIND_01,,종류_01,,NNULL,,VARCHAR2,40,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,종류_02,KIND_02,,종류_02,,NNULL,,VARCHAR2,60,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,종류_03,KIND_03,,종류_03,,NNULL,,VARCHAR2,50,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,종류 주석,KIND_DESC,,종류 주석,,NNULL,,VARCHAR2,100,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,종류_코드,KIND_CODE,,종류_코드,,NNULL,,VARCHAR2,6,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,최번시 발생시간,BH_EVENTTIME,,BH 발생시간,,NNULL,,CHAR,1,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,최번시 복구시간,BH_RECOVERTIME,,BH 복구시간,,NNULL,,CHAR,1,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,최번시 플래그,BH_FLAG,,BH 플래그,,NNULL,,CHAR,1,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,전송 RM명,TRANS_RM_NAME,,전송 RM명,,NNULL,,VARCHAR2,10,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,전송팀명,TRANS_TEAM_NAME,,전송팀명,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,ETC 플래그,ETC_FLAG,,ETC 플래그,,NNULL,,CHAR,1,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,교환기_ALARM 타입,MSC_ALARM_TYPE,,교환기_ALARM 타입,,NNULL,,CHAR,1,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,기지국 유형,BTS_FORMAT,,기지국 유형,,NNULL,,CHAR,1,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,서비스타입,SERVICETYPE,,서비스타입,,NNULL,,NUMBER,2,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,MA회사 명,MACOMPANY_NAME,,MA회사 명,,NNULL,,CHAR,20,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,적용 여부 플래그,ACCEPT_FLAG,,적용 여부 플래그,,NNULL,,CHAR,1,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,NOT 플래그_CONT,NOT_FLAG_CONT,,NOT 플래그_CONT,,NNULL,,VARCHAR2,80,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,NM_CONT,NM_CONT,,NM_CONT,,NNULL,,VARCHAR2,80,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,APP종료 수,APPEND_CONT,,APP종료 수,,NNULL,,VARCHAR2,80,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,작업 플래그,WORK_FLAG,,작업 플래그,,NNULL,,CHAR,1,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,기본 수,BASE_CONT,,기본 수,,NNULL,,VARCHAR2,80,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,알람 분리 여부,ALARM_SPLIT,,알람 분리 여부,,NNULL,,NUMBER,1,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,레코드 갯수,RECORD_CNT,,레코드 갯수,,NNULL,,NUMBER,3,1
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,OAM_FLG,OAM_FLG,,OAM_FLG,,NNULL,,NUMBER,,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,자동입력 여부,AUTO,,자동입력 여부,,NNULL,,CHAR,1,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,작업등록번호,WORKMNG_NO,,작업등록번호,,NNULL,,NUMBER,9,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,출동여부,GO_OUT,,출동여부,0,NNULL,,NUMBER,1,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,MNG_HQ,MNG_HQ,,MNG_HQ,0,NNULL,,NUMBER,1,0
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,기지국 등급,BTS_CLASS,,기지국 등급,,NNULL,,VARCHAR2,1,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,종류 일자,KIND_DATE,,종류 일자,,NNULL,,DATE,7,
C,FS,IASON,고장 통계 알람 히스토리 정보,FS_ALARM_V2_HISTORY,고장 통계 알람 히스토리 정보,C,C아이피갯수,CIP_CNT,,C아이피갯수,,NNULL,,NUMBER,,
C,FS,IASON,고장 통계 알람코드 중복 정보,FS_ALARMCODE_DUP,고장 통계 알람코드 중복 정보,C,알람 코드,ALARMCODE,1,알람 코드,,NN,,VARCHAR2,10,
C,FS,IASON,고장 통계 알람코드 중복 정보,FS_ALARMCODE_DUP,고장 통계 알람코드 중복 정보,C,장비타입,EQUIPTYPE,2,장비타입,,NN,,NUMBER,2,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,알람 아이디,ALARM_ID,,알람 아이디,,NN,,NUMBER,9,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,발생시간,EVENTTIME,,발생시간,,NN,,DATE,7,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,복구시간,RECOVERTIME,,복구시간,,NNULL,,DATE,7,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,발생일시,C_EDATE,,발생일시,,NN,,VARCHAR2,8,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,발생시간(24H),C_EHOUR,,발생시간(24H),,NN,,VARCHAR2,2,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,복구날짜,C_RDATE,,복구날짜,,NNULL,,VARCHAR2,8,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,복구시간(24H),C_RHOUR,,복구시간(24H),,NNULL,,VARCHAR2,2,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,알람코드명,ALARMCLASSNAME,,알람코드명,,NN,,VARCHAR2,60,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,교환기 아이디,MSC_ID,,교환기 아이디,,NNULL,,NUMBER,7,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,BSC 아이디,BSC_ID,,BSC 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,기지국 아이디,BTS_ID,,기지국 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,기지국 고유 아이디,C_UID,,기지국 고유 아이디,,NNULL,,VARCHAR2,10,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,GAN 아이디,GAN_ID,,GAN 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,알람 타입,ALARMTYPE,,알람 타입,,NNULL,,NUMBER,2,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,고장원인,PROBABLECAUSE,,고장원인,,NNULL,,VARCHAR2,80,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,심각도,SEVERITY,,심각도,,NNULL,,NUMBER,1,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,제조사  아이디,VENDOR_ID,,제조사  아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,지역 아이디,LAREA_ID,,지역 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,SUB_국사 아이디,SUB_MTSO_ID,,SUB_국사 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,장비타입,EQUIPTYPE,,장비타입,,NN,,NUMBER,2,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,교환기명,MSC_NAME,,교환기명,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,기지국명,BTS_NAME,,BTS명,,NNULL,,VARCHAR2,80,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,SUB_시스템,SUB_SYSTEM,,SUB_시스템,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,카드,CARD,,카드,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,루트,ROUTE,,루트,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,DS1경로,DS1PATH,,DS1경로,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,STM경로,STMPATH,,STM경로,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,SOFTWARE,SOFTWARE,,SOFTWARE,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,FDN,FDN,,FDN,,NN,,VARCHAR2,200,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,알람 상태,ALARMSTATE,,알람 상태,,NNULL,,NUMBER,10,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,업데이트 시간,UPDATETIME,,업데이트 시간,,NNULL,,DATE,7,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,업데이트 갯수,UPDATECOUNT,,업데이트 갯수,,NNULL,,NUMBER,9,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,생성여부,ISCREATED,,생성여부,0,NNULL,,NUMBER,1,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,생성자명,CREATORNAME,,생성자명,,NNULL,,VARCHAR2,80,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,고장시간,TIMETOREPAIR,,고장시간,,NNULL,,NUMBER,9,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,가중치(초),WEIGHTED_DURATION,,가중치(초),,NNULL,,NUMBER,9,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,가중치율,WEIGHT_RATE,,가중치율,,NNULL,,NUMBER,6,3
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,기준 기지국 COMPL_CALL,STD_BTS_COMPL_CALL,,기준 BTS_COMPL_CALL,,NNULL,,NUMBER,6,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,기준 지역_COMPL_CALL,STD_REGION_COMPL_CALL,,기준 지역_COMPL_CALL,,NNULL,,NUMBER,6,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,MEND_코드,MEND_CODE,,MEND_코드,,NNULL,,VARCHAR2,10,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,원인 주석,REASON_DESC,,원인 주석,,NNULL,,VARCHAR2,50,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,플래그,MEND_FLAG,,플래그,0,NNULL,,VARCHAR2,6,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,MEND_회사 ,MEND_COMPANY,,MEND_회사 ,,NNULL,,VARCHAR2,12,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,주석,MEND_DESC,,주석,,NNULL,,VARCHAR2,80,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,동의여부,MEND_AGREE,,동의여부,0,NNULL,,VARCHAR2,4,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,DEL 플래그,DEL_FLAG,,DEL 플래그,0,NNULL,,NUMBER,1,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,업데이트 플래그,UPDATE_FLAG,,업데이트 플래그,0,NNULL,,NUMBER,1,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,MA회사  아이디,MACOMPANY_ID,,MA회사  아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,팀 아이디,MATEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,파트아이디,MAPART_ID,,파트아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,팀 아이디,TEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,국사 아이디,MTSO_ID,,국사 아이디,,NNULL,,NUMBER,4,0
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,기지국 플래그,BTS_FLAG,,기지국 플래그,,NNULL,,CHAR,1,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,PROC 율,PROC_RATE,,PROC 율,,NNULL,,NUMBER,5,2
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,MTSO_AGREE,MTSO_AGREE,,MTSO_AGREE,,NNULL,,CHAR,1,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,입력자,INSERTER,,입력자,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,종류 플래그,KIND_FLAG,,종류 플래그,,NNULL,,VARCHAR2,15,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,종류,KIND,,종류,,NNULL,,VARCHAR2,20,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,종류_01,KIND_01,,종류_01,,NNULL,,VARCHAR2,40,
C,FS,IASON,고장통계 B1000 알람 정보,FS_B1000_IMSI,고장통계 B1000 알람 정보,C,종류_02,KIND_02,,종류_02,,NNULL,,VARCHAR2,60,
